Employee_ID,Predicted_Burn_Rate
fffe32003200340034003400,0.36894253712176533
fffe3800380035003100,0.16443547902136574
fffe33003100310039003900,0.6248877610886348
fffe3700330032003300,0.3663339482660832
fffe32003300390033003900,0.4796709506250652
fffe31003500370037003700,0.3760094849756339
fffe32003000310035003500,0.24628718601465915
fffe38003200,0.7160988394872113
fffe31003900310032003600,0.7447133389729075
fffe32003200320039003900,0.1896806953327902
fffe33003000360035003200,0.46655663259022884
fffe33003100390031003800,0.6408796697555034
fffe32003800360031003400,0.6693346759278415
fffe32003300320034003300,0.6922775333537602
fffe3800330032003400,0.43903425237036725
fffe3600380038003000,0.3859271305176441
fffe32003500320030003700,0.3076860745132953
fffe33003400330032003600,0.26569857774227196
fffe32003300380030003600,0.6770860300800059
fffe31003000360032003900,0.7255790075332129
fffe3300310032003500,0.2433865000233693
fffe3200320033003000,0.7676063264877868
fffe340032003600,0.4222424351969065
fffe3900390036003500,0.8373283303261743
fffe3900310039003900,0.3781664156776323
fffe3700390037003100,0.4061469036599726
fffe31003200340031003600,0.6273107803307822
fffe33003200380038003800,0.36126903746303657
fffe32003400380038003200,0.4224139204929888
fffe32003300330037003600,0.2720432879824567
fffe33003400360030003700,0.4055348294883424
fffe31003900340030003800,0.35569407107087125
fffe33003400300037003400,0.45127004516818714
fffe3400360035003700,0.5375998995087918
fffe33003000340039003100,0.5064494405017959
fffe32003000390030003300,0.6112129508216969
fffe32003800300030003000,0.14956542544242316
fffe32003500300032003800,0.41948312768114326
fffe3800330032003700,0.711707220890097
fffe32003900380039003600,0.26564732899992094
fffe3200310031003300,0.3286412652161786
fffe32003700350038003000,0.45752669547503055
fffe31003800370033003700,0.44145546849528455
fffe33003300380038003100,0.7430762930499876
fffe31003400340030003400,0.34196887672482384
fffe31003000340030003400,0.3457615756125459
fffe31003400330032003700,0.13644921916209757
fffe31003700310030003300,0.559631049983194
fffe31003300310033003300,0.7269117709629365
fffe33003400330031003500,0.5773443619462222
fffe32003800300036003800,0.653902140068193
fffe33003000300032003900,-0.054147247833846
fffe32003800390035003700,0.3216097124168364
fffe3400320036003200,0.5224372228056521
fffe33003200390038003700,0.45123750469995927
fffe33003100380035003700,0.24028555615997313
fffe32003900350032003100,-0.07093022110071885
fffe31003400360032003800,0.718967425870604
fffe32003500340030003200,0.23236448656510705
fffe32003600330035003300,0.3103533767035968
fffe3700320033003600,0.330226988606
fffe31003400310033003000,0.4337010728254475
fffe31003400380034003800,0.43919415218864255
fffe32003300340039003700,0.4127781545855874
fffe31003300360031003300,0.5377033354474827
fffe3500350037003800,0.37127613095192685
fffe32003300350035003400,0.5502398124942574
fffe3600310037003400,0.4359642913136983
fffe3200350036003400,0.288110215744064
fffe33003100350034003600,0.2631137565002404
fffe3700390038003600,0.45325804318234697
fffe31003200350033003800,0.3622549241196814
fffe32003300320033003400,0.5371130443183725
fffe31003900360035003900,0.0195048673468295
fffe3400360036003800,0.6208459013671318
fffe3100320032003000,0.6022392874329636
fffe3900310038003900,0.6852448592234834
fffe3500330032003600,0.7544664349833325
fffe3700370034003000,0.4351931481146288
fffe3100310038003800,0.4324869662491942
fffe33003300350036003500,0.7536207162885923
fffe33003400390031003600,0.7356902299590534
fffe31003400370035003400,0.3418976394584087
fffe31003600340039003900,0.5842165350558413
fffe31003600350034003300,0.8643135789396599
fffe32003900310033003300,0.44586777993765264
fffe32003700300039003800,0.42597957478662757
fffe32003600340036003300,0.00441668960987605
fffe31003100340039003600,0.40857928693726014
fffe31003700340036003000,0.4522002374729914
fffe31003600390030003700,0.243786230512691
fffe32003500320036003900,0.6109962965837386
fffe32003200330033003700,0.1480415126905119
fffe32003500380035003600,0.2813864646380661
fffe32003900330030003800,0.1898805974728248
fffe3700360031003700,0.8142863163835463
fffe31003400350032003300,0.38604781340918004
fffe31003000300034003900,0.2764368233204363
fffe31003500370032003200,0.5643773405296437
fffe31003400330039003100,0.6776718642621151
fffe33003100340037003400,0.36811133514616234
fffe33003300390033003500,0.8163785416918989
fffe390035003800,0.46012582920683154
fffe31003500310033003600,0.40301756822625495
fffe31003600390032003600,0.4843106598954248
fffe31003600300038003000,0.3720651289738419
fffe3800390036003400,0.28172919978173977
fffe33003100380031003200,0.31942522106090004
fffe33003100390033003000,0.590799699874498
fffe31003100370034003800,-0.06426877548755239
fffe32003500370034003400,0.4570612076399867
fffe350039003100,0.9078003561857025
fffe31003000340030003500,0.3279690218661251
fffe33003300340034003300,0.32180309389606543
fffe31003600330032003500,0.7581625745658146
fffe31003400350037003900,0.5175967580695279
fffe31003800370035003000,0.6801075857686584
fffe3400320037003600,0.30108289589694354
fffe33003100390034003000,0.55027242949196975
fffe31003000340037003600,0.3347040166539777
fffe3800380033003600,0.6310353167204861
fffe33003300380030003100,0.5847183166920603
fffe3900370035003800,0.34371820523175944
fffe3800370031003400,0.21424841058530322
fffe3600380039003100,0.41212083494259666
fffe3100300039003200,0.4799902640054691
fffe31003000330034003700,0.23920300241990938
fffe33003400390034003000,0.19945063452988013
fffe32003600360035003500,0.22350954989171037
fffe3900380031003100,0.4903785692541217
fffe3200350035003000,0.60082722548652
fffe32003400310032003000,0.677934185035608
fffe33003200340033003300,0.7257198658801872
fffe3800340035003200,0.7515099728592359
fffe32003300360035003400,0.5621821228816678
fffe3200380031003700,0.3555477381802331
fffe31003200360035003900,0.5774865172179942
fffe33003200320036003800,0.18739269150867854
fffe31003500320035003500,0.39147033062463754
fffe31003400330039003500,0.6716720263126955
fffe32003600360038003200,0.38797507682099286
fffe33003000,0.21003891844805186
fffe33003300370036003900,0.5710481501779503
fffe31003200310031003600,0.5668198421034228
fffe33003400320035003000,0.3572863178602352
fffe33003100300036003800,0.22781610488834222
fffe3200370037003800,0.5640026886550186
fffe32003500300036003500,0.39289707809091595
fffe32003800380034003300,0.5999667447424604
fffe33003100350032003000,0.5207834473197023
fffe31003300340031003000,0.6424109560109421
fffe32003100390031003500,0.6642244345251754
fffe3100380034003300,0.705296926159316
fffe31003100320030003300,0.5936048553796959
fffe31003200350035003800,0.6048161239541747
fffe31003200350034003500,0.7703414425869888
fffe32003500380037003700,0.44245620232950766
fffe32003500320031003100,0.004710242589287768
fffe3700310035003300,0.7023728908798124
fffe31003300390035003400,0.39516817949687166
fffe31003400390037003000,0.38866517238070253
fffe32003600300037003100,0.7288101739317292
fffe3900380038003700,0.5940348682834363
fffe3600390031003300,0.5630082008087783
fffe33003100390031003100,0.684776039119666
fffe3100320036003300,0.5949603403059283
fffe3900350030003300,0.4581524217025567
fffe32003300350036003100,0.5571091422295419
fffe33003200360032003400,0.38368781008166425
fffe31003400320038003000,0.1511529373902182
fffe31003300310033003900,0.24092243820235823
fffe3800300034003300,0.48643496751368126
fffe32003200370031003200,0.6217223600260592
fffe31003400340039003200,0.3587980339170462
fffe32003600340039003600,0.5468944838650105
fffe33003100370036003600,0.6119583110848804
fffe32003600320031003600,0.5571990877700801
fffe32003000380030003700,0.4795321674549543
fffe32003700340034003800,0.43899511197311236
fffe32003100350030003100,0.3419740406062037
fffe32003400380031003200,0.3238403904368592
fffe31003300370030003800,0.7700661854163009
fffe32003500360031003400,0.6919644101757211
fffe3600370037003500,0.20343044816498207
fffe32003300380034003100,0.5325251184781725
fffe32003800310031003300,0.7693146124158587
fffe31003700330031003300,0.6115204152634349
fffe32003000300036003900,0.8004339130076834
fffe31003200370032003100,0.6826031219040253
fffe3500340039003400,0.4888617658454152
fffe32003400330037003400,0.5136760107623801
fffe31003000340039003900,0.4805679180621566
fffe31003600350038003800,0.9010643125419713
fffe3400320039003600,0.019069679224197868
fffe3800310034003200,0.43996656977761567
fffe31003500340033003600,0.1631319943600989
fffe3700340036003200,0.33041332655713446
fffe32003800340036003200,0.7183524345338915
fffe3700390035003900,0.12276788549561726
fffe32003500300039003100,0.6339028655855113
fffe31003800340039003900,0.4893444208820745
fffe32003200360032003300,0.5906636469380946
fffe3900370038003200,0.745158809788511
fffe3400300031003000,0.310193553414806
fffe31003700390036003500,0.5947781287178064
fffe32003000390035003900,0.5304780368380652
fffe32003400330038003700,0.6114673634038538
fffe32003100300037003100,0.503579048262436
fffe32003700390038003300,0.5021059552130648
fffe31003400380034003400,0.6180426227699114
fffe31003500310036003100,0.6185849155189305
fffe31003200360032003300,0.5153795764081399
fffe33003400350032003300,0.39567149624511616
fffe32003300300035003300,0.26458307046002527
fffe33003200380031003700,0.3543749961826386
fffe3700360039003000,0.14929135753337996
fffe33003300310035003000,0.49412943350034233
fffe31003500390036003900,0.5288554229890319
fffe380037003500,0.4226879032737731
fffe31003200330033003100,0.29053375237602674
fffe31003200320032003700,0.5557713139828169
fffe33003000380031003700,0.19034746413917997
fffe32003400320032003300,0.6116457080353933
fffe33003000340035003500,0.676306133339508
fffe31003800320033003300,0.36537235209037805
fffe3600390031003800,0.5222615346170727
fffe33003300370036003700,0.08279930696669716
fffe31003600390032003000,0.3189487534878685
fffe32003000350038003100,0.2852436932000234
fffe31003500330033003400,0.23890764632326744
fffe32003000380032003800,0.5874534327912622
fffe31003400350032003000,0.17228324811902032
fffe31003300300037003700,0.40185227413149105
fffe310032003900,0.5973899820119967
fffe33003200380036003500,0.37475972262273244
fffe3900340033003300,0.3677548714171081
fffe33003000380036003000,0.7320481970525136
fffe31003500300038003400,0.4333805615846245
fffe3500350036003500,0.43639319683720473
fffe3600350033003500,0.2904713590161995
fffe33003200300037003100,0.33424052208928356
fffe3300310032003000,0.6783586157325316
fffe32003100300034003800,0.33041564980291677
fffe3300320038003500,0.5711902829148283
fffe32003000330035003400,0.5713449648571333
fffe3800330036003800,0.3522795064357777
fffe3600360030003200,0.43607200393563367
fffe3500380036003000,0.513015432158355
fffe31003200380036003500,0.8695979095174955
fffe3200380038003300,0.4866662150002616
fffe33003400390031003100,0.6379186344475815
fffe3700320039003400,0.7251009197198969
fffe31003600380030003100,0.24086886895296183
fffe3900300035003800,0.3325094042628129
fffe31003300360036003900,0.4792800781185798
fffe31003100360032003200,0.6290702977032118
fffe31003500340031003600,0.46695508009087244
fffe31003000300034003700,0.44621291485659315
fffe3600380032003700,0.2477078311455688
fffe32003800310037003800,0.39278720661967853
fffe31003600370034003600,0.5825273051583266
fffe32003400320038003600,0.570394871769713
fffe32003300340036003200,0.6853124164646908
fffe3500300038003900,0.6198175247464648
fffe31003500360036003000,0.4995823208716668
fffe31003000390036003800,0.6272677702382081
fffe3900320031003600,0.19704392378658872
fffe33003300360035003400,0.5806582574874749
fffe31003100370038003700,0.31003046842624393
fffe33003300320034003500,0.20972778531861716
fffe3300370033003700,0.4220161800522717
fffe32003000320030003100,0.28795133090926206
fffe32003400320036003000,0.44257456471399825
fffe33003200330037003600,0.3345786134801295
fffe31003900380031003100,0.8951385524945641
fffe3700350035003200,0.2170247309211122
fffe32003100310030003200,0.27672521241846804
fffe31003100370031003400,0.5129486517133933
fffe31003800370030003700,0.21044423388292707
fffe3700370034003600,0.5501073545803505
fffe3900370039003400,0.2917277240368648
fffe32003500330035003600,0.30828064506438707
fffe31003300360031003900,0.4355030833836442
fffe32003300380034003800,0.489679514034008
fffe31003800390035003000,0.7317391888999756
fffe31003100300039003300,0.595235707878506
fffe32003100350033003200,0.5982435323685885
fffe3200360034003100,-0.03410308635061242
fffe32003200340033003800,0.22741345723393852
fffe32003600360030003100,0.7393656540463618
fffe31003600340033003500,0.5331918647496685
fffe3200330030003800,0.22317134809897468
fffe32003900370035003300,0.37772514501578897
fffe31003500380031003300,-0.047329240631659955
fffe31003600360038003400,0.43263313748208904
fffe3400380034003800,0.28105548651163387
fffe33003100380039003200,0.3202898493948469
fffe31003100330034003200,0.5265265521799196
fffe31003600340030003800,0.4633173378182779
fffe3100380035003900,0.2701950994593926
fffe32003900380039003500,0.07659158215642244
fffe31003700300030003800,0.5942151264340958
fffe31003800370031003800,0.6255510840026158
fffe3200330033003600,0.16997575062576573
fffe3700360038003700,0.7937523798060744
fffe3300320031003700,0.5439799770171272
fffe31003100360030003200,0.4084133838479945
fffe31003300360036003800,0.43899518850259683
fffe32003100390033003800,0.5236432010084707
fffe31003900350039003000,0.47276772950216467
fffe32003200320033003300,0.42173034833282164
fffe32003800340035003300,0.5944448274711392
fffe31003100330032003800,0.30210286947135323
fffe3400350039003900,0.512592795979887
fffe3800310036003000,0.2907364213609114
fffe31003600320033003600,0.38472536380609684
fffe32003400370039003500,0.4293619773605878
fffe3700300036003800,0.2524919936598518
fffe33003000300033003200,0.5202230402158597
fffe33003000370037003100,0.5841573043314068
fffe31003100320038003100,0.6486083755933508
fffe32003500370035003700,0.7458064294604471
fffe31003100320038003500,0.7999342678114199
fffe32003600300035003500,0.310557405206644
fffe32003600300034003900,0.3583586429019175
fffe3300320039003400,0.3529877050127994
fffe32003800390033003300,0.7088387110361887
fffe31003600340035003800,0.47274670072099606
fffe32003000390030003700,0.26122521516024566
fffe31003300320038003100,0.3909778139591801
fffe31003600370030003700,0.07637630997152052
fffe32003000330039003400,0.5514755531084901
fffe31003800340037003100,0.4796593737460327
fffe31003500370038003900,0.2506327283495769
fffe3500300037003700,0.5375403269884051
fffe32003000320037003300,0.29660260614919465
fffe31003900320036003700,0.5647146776591381
fffe31003900350038003800,0.7162052777192431
fffe31003800300034003200,0.3888277399794494
fffe33003400350036003800,0.7019894688893468
fffe31003400340034003400,0.6781774277266575
fffe32003600320037003200,0.34156262283595973
fffe3300390033003300,0.3837776677552066
fffe32003200300031003300,0.3544811623550372
fffe3100360036003100,0.31705070101424687
fffe31003100320039003900,0.3859522856618251
fffe32003700350031003400,0.6378421567703019
fffe33003100360033003100,0.5667099931670794
fffe3400310039003600,0.3281964023961231
fffe32003300330036003400,0.5854246356223671
fffe33003100320038003300,0.5983017993654033
fffe32003200330034003600,0.3639258727677287
fffe31003700350038003500,0.5987113036165274
fffe32003100390030003900,0.35543167650663093
fffe31003000330036003000,0.2610518249438178
fffe390034003300,0.09636828425841422
fffe3300310039003200,0.4180888102812029
fffe31003700320030003600,0.3458578828948832
fffe31003500330030003600,0.6982802998057734
fffe32003300360039003200,0.7904061127228387
fffe3500350031003400,0.3859224102353318
fffe33003000390037003000,0.4554106970755534
fffe3800340030003800,0.9010550475712096
fffe3500390039003500,0.48406602645209956
fffe32003100330033003100,0.2860451361115051
fffe31003900380035003800,0.7264477476709157
fffe31003200370033003400,0.3316124368257215
fffe33003300340036003500,0.546542296819201
fffe3900380032003000,0.5022741815481128
fffe32003700370035003500,-0.029082366202565622
fffe31003900330039003500,0.39580282889920715
fffe32003400300036003900,0.20121805735490866
fffe31003800320037003800,0.11275572718972554
fffe3400360039003400,0.6272763602158397
fffe32003700390036003000,0.16285620846208443
fffe320032003600,0.6286592470025509
fffe31003200300037003300,0.27480217443404625
fffe3700380033003700,0.5933369749342805
fffe330038003800,0.5443737780262061
fffe33003200340038003100,0.22295187302157574
fffe32003800370035003100,0.09637626624049773
fffe3800300036003000,0.5977258605589502
fffe32003200340039003800,0.3881823670238113
fffe31003600320033003900,-0.0508567043195441
fffe3500340037003700,0.41567137598460896
fffe32003500340039003100,0.511033089658751
fffe31003400380033003100,0.4106361504549361
fffe3600370031003600,0.19459197304941064
fffe32003600360035003000,0.24405376642341725
fffe33003100380037003100,0.6806931452779451
fffe32003900390035003100,0.6115819439600209
fffe3800360039003300,0.2906265385521626
fffe32003200310035003200,0.33937857234035407
fffe31003200340036003300,0.5274309814705423
fffe32003300340033003900,0.6844657565772245
fffe32003800380033003500,0.6924430153788523
fffe32003400380039003400,0.48890229103446364
fffe3500350037003700,0.3753221170364425
fffe32003700330037003800,0.41336249369956085
fffe3700320030003800,0.5197787672606753
fffe31003400350033003300,0.5331084426086726
fffe380030003600,0.6753956242484105
fffe31003300380038003400,0.22093466680796156
fffe31003300330038003300,0.5603066429000146
fffe33003200390039003800,0.06271266685695297
fffe31003000340034003200,0.537578008803119
fffe3700310031003400,0.479580151758797
fffe32003500350032003100,0.9037786605821266
fffe3100310037003400,0.5605334154344646
fffe33003200360031003600,0.7361566530263409
fffe31003900300038003300,0.21246710157157928
fffe3400380039003900,0.8340672186392981
fffe3500330036003500,0.6220453448328964
fffe3800330035003100,0.7201072316240089
fffe3100310032003200,0.3724853708545168
fffe32003200340030003600,0.29702104491263936
fffe33003300370038003900,0.23719936039519543
fffe340035003600,0.590919441573308
fffe31003800370038003200,0.4124101877682482
fffe3900330035003200,0.8276796792774316
fffe31003700340039003300,0.7489816182355257
fffe3100300034003300,0.49313649197809145
fffe32003200380035003400,0.6721472081583121
fffe3700300030003100,0.42575556635829065
fffe3600370034003300,0.44188874309879617
fffe31003700300037003700,0.5899091653567637
fffe3900300032003200,0.3690916368572536
fffe32003200340033003500,0.42255795541147556
fffe31003500370034003300,0.2537572025871051
fffe32003500350033003100,0.21402818398528967
fffe33003300360033003600,0.3221758661239758
fffe3900310038003000,0.024424972395625973
fffe31003100390032003800,0.7424905691442206
fffe32003900340038003500,0.6444053303261574
fffe32003000300030003000,0.6583685183536157
fffe31003600380037003000,0.70322966906377
fffe32003900330035003000,0.3887736731363948
fffe3600310031003500,0.30707355674259756
fffe3200380033003400,0.40190145903449004
fffe32003800310030003700,0.8272257856194137
fffe3900300032003300,0.4570822336824183
fffe33003400350039003800,0.33039701805827826
fffe31003600310033003100,0.5246794830817367
fffe31003700320039003100,0.14961100411096162
fffe3600360034003900,0.15371390901164078
fffe31003800310031003000,0.3618830903457599
fffe33003300320039003300,0.472818534645448
fffe3200380032003700,0.4488199713389868
fffe3400390032003700,0.6226067755189868
fffe32003900360031003000,0.7870681022945093
fffe33003400360031003100,0.3706447432493626
fffe32003700380033003200,0.615142013308106
fffe3500380030003100,0.6304938745584601
fffe32003400370036003400,0.4245467475198744
fffe33003100360033003700,0.25085692370928814
fffe32003800380031003100,0.4418258323491538
fffe3400310031003000,0.4938536448635909
fffe31003800370030003500,0.22565445999006112
fffe3700360036003800,0.6358221297172473
fffe32003300310030003000,0.2568022539553225
fffe32003300340036003900,0.3480709554912521
fffe32003600310039003200,0.4033469999031503
fffe3100380030003000,0.6584538540137315
fffe3500310035003900,0.8544505968987409
fffe33003400360030003800,0.4527305124826472
fffe32003000300034003500,0.7253233205611523
fffe32003600330037003000,0.6774817472213942
fffe3900300034003600,0.374069291127108
fffe31003400380036003000,0.38609115396019505
fffe31003400350031003000,-0.07093348280049008
fffe31003600360036003200,0.6448359512254458
fffe32003100360035003900,0.5138521425500271
fffe31003600340030003200,0.34802888659140385
fffe31003200370037003600,0.43520593550728337
fffe3200380039003300,0.31681027368516396
fffe3800340030003700,0.31475530912735145
fffe31003200310030003400,0.47949155713764696
fffe330037003700,0.04669002083908651
fffe31003600360035003500,-0.02914717913381678
fffe31003700320032003900,0.6510366325076259
fffe31003400360033003300,0.4562437900353824
fffe3800350031003600,0.677650912010431
fffe33003400380032003300,0.600285783324494
fffe33003100340038003100,0.43002848937373667
fffe32003300340032003300,0.3079619369407943
fffe32003400320035003300,0.8103992123950956
fffe32003900340034003200,0.5979015487475294
fffe32003600330036003200,0.8570054661847945
fffe32003800340039003900,0.08268326782798902
fffe32003800350037003600,0.1360046895392199
fffe31003500330035003500,0.5425535852829205
fffe3100380030003700,0.1380512510507752
fffe31003200380031003800,0.3967344797865525
fffe3600320034003100,0.39523641852437436
fffe31003700310033003100,0.2899513666995156
fffe31003800300037003600,0.42667105513813075
fffe33003000380036003200,0.6792336897252131
fffe31003200360036003000,0.6050521641981232
fffe31003400340032003200,0.4644793708218263
fffe3100380033003100,0.46662984856773715
fffe32003300310032003400,0.6357359434701384
fffe32003000330035003700,0.732773147727459
fffe31003800340038003100,0.31492911766921616
fffe32003900350035003700,0.3882625274650358
fffe31003300390039003700,0.8362824500849692
fffe3600370036003200,0.16479985094175584
fffe31003900380030003700,0.45612543038962877
fffe3600390035003300,0.6179652804293906
fffe3600370032003300,0.6801401262368864
fffe310032003800,0.6487467490367995
fffe32003800340031003100,0.08918231023888896
fffe32003900330036003200,0.6712032799996257
fffe33003100370033003200,0.364266545387742
fffe33003400370039003300,0.4872298838038752
fffe32003300370031003300,0.25482789069906525
fffe33003000330032003800,0.7284265651354371
fffe31003900380032003100,0.21899439642995122
fffe31003300340036003700,0.428403555017658
fffe3700360030003800,-0.07127269957669918
fffe32003800340031003000,0.5022229328057617
fffe33003100300037003400,0.015485308057661584
fffe32003400370036003900,0.45225336312332015
fffe32003000330031003900,0.5045030504904232
fffe32003900340038003600,0.44611747223749715
fffe32003100320033003500,-0.004418600335408616
fffe3800340034003600,0.409302965961039
fffe33003300320035003700,0.5031096968181027
fffe32003700350033003100,0.29029290672150704
fffe31003100350038003500,0.23686985218881557
fffe31003600310038003100,0.5259270046788223
fffe31003800350039003300,0.5173051072717249
fffe33003400320037003400,0.34156588453573095
fffe31003100390030003500,0.4114715698822928
fffe3500310033003500,0.47626418116622843
fffe32003100380033003800,0.6513464939858938
fffe33003100380039003700,0.7322462222845704
fffe32003800300035003900,0.7465710518731634
fffe3400340039003200,0.6528492017396366
fffe32003100360032003300,0.48411307230195344
fffe33003300360037003000,-0.0713607654705227
fffe32003600360033003400,0.9485331136538189
fffe31003100300031003200,0.7205807893081322
fffe3400390036003800,0.2029127790940805
fffe33003200330030003900,0.4733025378627584
fffe32003000380036003700,0.43447669955031887
fffe3700310034003200,0.4496246727284945
fffe32003500310034003000,0.5703036179668659
fffe31003300380036003000,0.49071262214895095
fffe32003100330033003300,0.5672518450557678
fffe3700340036003100,0.7923419633735462
fffe33003100350039003900,0.5295208862718497
fffe32003300300034003900,0.49508898432483295
fffe31003700320031003100,0.25733012918971154
fffe32003400330031003500,0.5402805051658716
fffe33003100320032003200,0.42326635213183544
fffe33003000390038003600,0.657570871829714
fffe32003600370031003100,0.914167904284768
fffe3200340038003900,0.3365008826439433
fffe31003600380038003300,0.25488521924189106
fffe31003200350033003300,0.7722822476528078
fffe3600370031003300,0.3355478584407403
fffe33003100360031003800,0.37271188672127353
fffe32003500370034003600,0.35474629849049666
fffe33003000310032003400,0.26425868964943056
fffe32003000370031003300,0.12235185784495076
fffe31003300320032003200,0.5852247334823326
fffe3200370038003600,0.31680752937520795
fffe33003300380032003100,0.5611363862930767
fffe31003300330038003600,0.7113876508419997
fffe3900360037003000,0.2693956498182606
fffe32003600360031003200,0.5844466571570583
fffe33003300350038003100,0.6178534441831794
fffe31003100330034003900,0.3746673800456643
fffe3500340036003500,0.40752586831303905
fffe32003500370030003700,0.8685813633473569
fffe3400370033003800,0.5163278691170666
fffe31003900300039003400,0.4619147164364588
fffe31003300340034003600,0.39506662320489555
fffe33003100380038003700,0.44937359563685647
fffe31003900380034003400,0.31950728094499625
fffe31003200320031003000,-0.01788140011721573
fffe3300380038003500,0.6760428003212786
fffe31003500300038003500,0.2355849294103208
fffe3600320038003300,0.5737400873838806
fffe32003200380037003600,0.5398648872418674
fffe32003800350031003000,0.27828209467841825
fffe3800360036003000,0.14361022496881612
fffe31003300340038003000,0.30908130783233057
fffe32003600350039003700,0.7222060568613885
fffe32003900310031003400,0.4327868584355111
fffe31003900300033003800,0.6307999569471415
fffe33003000340030003400,0.3879605714393669
fffe31003800380031003800,0.20367421098458383
fffe31003800350031003600,0.3512328341319345
fffe32003500350036003800,0.6472197422033427
fffe3300390037003000,0.28808524753125725
fffe31003000320037003500,0.21737837928819975
fffe32003000370038003000,0.14322534439580964
fffe3500340033003100,0.12254695457441418
fffe32003100370039003500,0.3288751691457192
fffe33003200330035003500,0.2748166032861877
fffe32003900300033003100,0.34093176659945895
fffe31003200310032003100,0.044912725047748375
fffe31003800300032003400,0.38767748534556445
fffe33003300310034003600,0.7533509336615679
fffe33003400320039003100,0.2753705748574835
fffe31003100320032003300,0.26582852560456943
fffe31003100310034003200,0.25642157353607625
fffe31003600390034003400,0.557561136444688
fffe31003600340033003600,0.5817137764366429
fffe32003000390038003800,0.49539713055286655
fffe31003100340038003400,0.5035589606739933
fffe31003700370036003800,0.33266862229479266
fffe3900350032003900,0.6211215993981501
fffe31003000300036003800,0.38218440598236936
fffe32003700300030003400,0.5475076834220038
fffe31003800360036003600,0.404570143277848
fffe3700380031003100,0.8122854332280449
fffe3100310036003000,0.23402623807265827
fffe31003800380038003200,0.5441048600624232
fffe33003200390033003400,0.48606373899657074
